Papers for Liqing Zhang, Virginia Polytechnic Institute and State University
Jiawei Han ; VLDB 2007
Jiawei Han ; VLDB 2002
Jiawei Han ; VLDB 2005
Jiawei Han ; VLDB 2007
Jiawei Han ; VLDB 2006
Jiawei Han ; VLDB 2002
Jiawei Han ; VLDB 2003
Jiawei Han ; VLDB 2007
Jiawei Han ; VLDB 2001
Jiawei Han ; VLDB 2006
Jiawei Han ; VLDB 2000
Jiawei Han ; VLDB 2004
Jiawei Han ; VLDB 2003
Jiawei Han ; VLDB 2007
Jiawei Han ; AAAI 2007
Jiawei Han ; AAAI 2011
Jiawei Han ; AAAI 2008
Jiawei Han ; WWW 2013
Jiawei Han ; WWW 2010
Jiawei Han ; WWW 2014
Jiawei Han ; WWW 2010
Jiawei Han ; WWW 2010
Jiawei Han ; WWW 2010
Jiawei Han ; WWW 2015
Jiawei Han ; WWW 2010
Jiawei Han ; WWW 2015
Jiawei Han ; WWW 2010
Jiawei Han ; WWW 2010
Jiawei Han ; WWW 2010
Jiawei Han ; WWW 2011
Jiawei Han ; KDD 2015
Jiawei Han ; KDD 2005
Jiawei Han ; KDD 2015
Jiawei Han ; KDD 2004
Jiawei Han ; KDD 2008
Jiawei Han ; KDD 2014
Jiawei Han ; KDD 2015
Jiawei Han ; KDD 2010
Jiawei Han ; KDD 2009
Jiawei Han ; KDD 2015
Jiawei Han ; KDD 2009
Jiawei Han ; KDD 2003
Jiawei Han ; KDD 2015
Jiawei Han ; KDD 2005
Jiawei Han ; KDD 2004
Jiawei Han ; KDD 2004
Jiawei Han ; KDD 2012
Jiawei Han ; KDD 2012
Jiawei Han ; KDD 2013
Jiawei Han ; KDD 2013
Jiawei Han ; KDD 2003
Jiawei Han ; KDD 2000
Jiawei Han ; KDD 2004
Jiawei Han ; KDD 2012
Jiawei Han ; KDD 2002
Jiawei Han ; KDD 2000
Jiawei Han ; KDD 2006
Jiawei Han ; KDD 2011
Jiawei Han ; KDD 2007
Jiawei Han ; KDD 2009
Jiawei Han ; KDD 2010
Jiawei Han ; KDD 2005
Jiawei Han ; KDD 2010
Jiawei Han ; KDD 2012
Jiawei Han ; KDD 2001
Jiawei Han ; KDD 2006
Jiawei Han ; KDD 2012
Jiawei Han ; KDD 2015
Jiawei Han ; KDD 2003
Jiawei Han ; KDD 2005
Jiawei Han ; KDD 2006
Jiawei Han ; KDD 2011
Jiawei Han ; KDD 2011
Jiawei Han ; KDD 2015
Jiawei Han ; KDD 2009
Jiawei Han ; KDD 2015
Jiawei Han ; KDD 2014
Jiawei Han ; KDD 2004
Jiawei Han ; KDD 2008
Jiawei Han ; KDD 2013
Jiawei Han ; KDD 2003
Jiawei Han ; KDD 2015
Jiawei Han ; KDD 2010
Jiawei Han ; KDD 2013
Jiawei Han ; KDD 2002
Jiawei Han ; KDD 2013
Jiawei Han ; KDD 2008
Jiawei Han ; KDD 2013
Jiawei Han ; KDD 2006
Jiawei Han ; KDD 2015
Jiawei Han ; KDD 2012
Jiawei Han ; SIGIR 2015
Jiawei Han ; SIGIR 2011
Jiawei Han ; SIGIR 2006
Jiawei Han ; SIGIR 2011
Jiawei Han ; SIGIR 2011
Jiawei Han ; SIGIR 2011
Jiawei Han ; SIGIR 2011
Jiawei Han ; NIPS 2009
Jiawei Han ; NIPS 2014
Jiawei Han ; NIPS 2012
Jiawei Han ; ICML 2012
Jiawei Han ; IJCAI 2007
Jiawei Han ; IJCAI 2009
Jiawei Han ; IJCAI 2013
Jiawei Han ; IJCAI 2011
Jiawei Han ; IJCAI 2011
Jiawei Han ; IJCAI 2015
Jiawei Han ; ESEC/SIGSOFT FSE 2005
Jiawei Han ; SIGSOFT FSE 2006

Papers for Mustaque Ahamad, Georgia Institute of Technology
Mustaque Ahamad ; ACM Conference on Computer and Communications Security 2010
Mustaque Ahamad ; PODC 2000
Mustaque Ahamad ; WWW 2006

Papers for Pavol Cerný, University of Colorado Boulder
Pavol Cerný ; POPL 2013
Pavol Cerný ; POPL 2011
Pavol Cerný ; POPL 2005
Pavol Cerný ; CAV 2011
Pavol Cerný ; CAV 2013
Pavol Cerný ; CAV 2014
Pavol Cerný ; CAV 2009
Pavol Cerný ; CAV 2010
Pavol Cerný ; PLDI 2015
Pavol Cerný ; OOPSLA 2009

Papers for Michael Kearns, University of Pennsylvania
Michael Kearns ; AAAI 2010
Michael Kearns ; AAAI 2015
Michael Kearns ; AAAI 2014
Michael Kearns ; STOC 2012
Michael Kearns ; KDD 2012
Michael Kearns ; NIPS 2013
Michael Kearns ; NIPS 2002
Michael Kearns ; NIPS 2007
Michael Kearns ; ICML 2006
Michael Kearns ; ICML 2014
Michael Kearns ; ICML 2014

Papers for Jennifer Neville, Purdue University
Jennifer Neville ; PVLDB 2011
Jennifer Neville ; SIGMOD Conference 2010
Jennifer Neville ; SIGMOD Conference 2010
Jennifer Neville ; INFOCOM 2010
Jennifer Neville ; AAAI 2005
Jennifer Neville ; AAAI 2015
Jennifer Neville ; AAAI 2011
Jennifer Neville ; WWW 2015
Jennifer Neville ; WWW 2010
Jennifer Neville ; WWW 2014
Jennifer Neville ; WWW 2010
Jennifer Neville ; KDD 2004
Jennifer Neville ; KDD 2003
Jennifer Neville ; KDD 2014
Jennifer Neville ; KDD 2013
Jennifer Neville ; KDD 2005
Jennifer Neville ; ICML 2011
Jennifer Neville ; ICML 2003
Jennifer Neville ; ICML 2002

Papers for Thomas W. Reps, University of Wisconsin - Madison
Thomas W. Reps ; ACM Conference on Computer and Communications Security 2010
Thomas W. Reps ; POPL 2005
Thomas W. Reps ; POPL 2005
Thomas W. Reps ; CAV 2005
Thomas W. Reps ; CAV 2006
Thomas W. Reps ; CAV 2010
Thomas W. Reps ; CAV 2007
Thomas W. Reps ; CAV 2007
Thomas W. Reps ; CAV 2004
Thomas W. Reps ; CAV 2012
Thomas W. Reps ; CAV 2005
Thomas W. Reps ; CAV 2012
Thomas W. Reps ; CAV 2014
Thomas W. Reps ; CAV 2012
Thomas W. Reps ; CAV 2010
Thomas W. Reps ; CAV 2005
Thomas W. Reps ; CAV 2007
Thomas W. Reps ; CAV 2006
Thomas W. Reps ; CAV 2008
Thomas W. Reps ; IEEE Symposium on Security and Privacy 2013
Thomas W. Reps ; PLDI 2014
Thomas W. Reps ; PLDI 2000
Thomas W. Reps ; PLDI 2015
Thomas W. Reps ; OOPSLA 2015
Thomas W. Reps ; ASPLOS 2011
Thomas W. Reps ; ICSE 2005
Thomas W. Reps ; LICS 2002
Thomas W. Reps ; SIGSOFT FSE 2014
Thomas W. Reps ; SIGSOFT FSE 2011

Papers for James D. Herbsleb, Carnegie Mellon University
James D. Herbsleb ; WWW 2006
James D. Herbsleb ; CHI 2002
James D. Herbsleb ; OOPSLA 2007
James D. Herbsleb ; ICSE 2014
James D. Herbsleb ; ICSE 2002
James D. Herbsleb ; ICSE 2011
James D. Herbsleb ; ICSE 2009
James D. Herbsleb ; ICSE 2005
James D. Herbsleb ; ICSE 2006
James D. Herbsleb ; ICSE 2006
James D. Herbsleb ; ICSE 2005
James D. Herbsleb ; ICSE 2005
James D. Herbsleb ; ICSE 2001
James D. Herbsleb ; ICSE 2000
James D. Herbsleb ; ICSE 2011
James D. Herbsleb ; SIGSOFT FSE 2004
James D. Herbsleb ; SIGSOFT FSE 2014
James D. Herbsleb ; ESEC/SIGSOFT FSE 2007

Papers for Daniel Leivant, Indiana University
Daniel Leivant ; LICS 2004
Daniel Leivant ; LICS 2006
Daniel Leivant ; LICS 2002

Papers for Kavita Bala, Cornell University
Kavita Bala ; ACM Trans. Graph. 2013
Kavita Bala ; ACM Trans. Graph. 2003
Kavita Bala ; ACM Trans. Graph. 2014
Kavita Bala ; ACM Trans. Graph. 2014
Kavita Bala ; ACM Trans. Graph. 2013
Kavita Bala ; ACM Trans. Graph. 2006
Kavita Bala ; ACM Trans. Graph. 2009
Kavita Bala ; ACM Trans. Graph. 2013
Kavita Bala ; ACM Trans. Graph. 2005
Kavita Bala ; ACM Trans. Graph. 2008
Kavita Bala ; ACM Trans. Graph. 2009
Kavita Bala ; ACM Trans. Graph. 2009
Kavita Bala ; ACM Trans. Graph. 2011
Kavita Bala ; ACM Trans. Graph. 2014
Kavita Bala ; ACM Trans. Graph. 2011
Kavita Bala ; ACM Trans. Graph. 2012
Kavita Bala ; ACM Trans. Graph. 2015
Kavita Bala ; ACM Trans. Graph. 2007
Kavita Bala ; ACM Trans. Graph. 2007
Kavita Bala ; ACM Trans. Graph. 2012
Kavita Bala ; ACM Trans. Graph. 2010
Kavita Bala ; ACM Trans. Graph. 2010
Kavita Bala ; ACM Trans. Graph. 2010
Kavita Bala ; ACM Trans. Graph. 2014
Kavita Bala ; ACM Trans. Graph. 2013
Kavita Bala ; ACM Trans. Graph. 2013
Kavita Bala ; ACM Trans. Graph. 2006
Kavita Bala ; ACM Trans. Graph. 2015
Kavita Bala ; ACM Trans. Graph. 2015
Kavita Bala ; ACM Trans. Graph. 2012
Kavita Bala ; SIGGRAPH 2001
Kavita Bala ; PLDI 2007
Kavita Bala ; ASPLOS 2008

Papers for Frederick P. Brooks Jr., University of North Carolina - Chapel Hill
Frederick P. Brooks Jr. ; ACM Trans. Graph. 2003
Frederick P. Brooks Jr. ; ACM Trans. Graph. 2002
Frederick P. Brooks Jr. ; SIGGRAPH 2002

Papers for Venkat Chandrasekaran, California Institute of Technology
Venkat Chandrasekaran ; NIPS 2012
Venkat Chandrasekaran ; NIPS 2007
Venkat Chandrasekaran ; ICML 2009

Papers for David Jensen, University of Massachusetts - Amherst
David Jensen ; PVLDB 2008
David Jensen ; INFOCOM 2006
David Jensen ; AAAI 2011
David Jensen ; AAAI 2005
David Jensen ; AAAI 2010
David Jensen ; AAAI 2015
David Jensen ; KDD 2004
David Jensen ; KDD 2003
David Jensen ; KDD 2007
David Jensen ; KDD 2006
David Jensen ; KDD 2005
David Jensen ; KDD 2003
David Jensen ; KDD 2007
David Jensen ; KDD 2005
David Jensen ; KDD 2013
David Jensen ; KDD 2008
David Jensen ; SIGIR 2007
David Jensen ; ICML 2003
David Jensen ; ICML 2003
David Jensen ; ICML 2002
David Jensen ; ICML 2007
David Jensen ; IJCAI 2005


Papers for Brian Scassellati, Yale University
Brian Scassellati ; AAAI 2007
Brian Scassellati ; AAAI 2012
Brian Scassellati ; IJCAI 2001


Papers for Tai Sing Lee, Carnegie Mellon University
Tai Sing Lee ; NIPS 2006
Tai Sing Lee ; NIPS 2005
Tai Sing Lee ; NIPS 2003
Tai Sing Lee ; NIPS 2010

Papers for Ronald L. Rivest, Massachusetts Institute of Technology
Ronald L. Rivest ; ACM Conference on Computer and Communications Security 2003
Ronald L. Rivest ; ACM Conference on Computer and Communications Security 2006
Ronald L. Rivest ; ACM Conference on Computer and Communications Security 2012
Ronald L. Rivest ; ACM Conference on Computer and Communications Security 2013
Ronald L. Rivest ; ACM Conference on Computer and Communications Security 2011
Ronald L. Rivest ; INFOCOM 2013
Ronald L. Rivest ; USENIX Security Symposium 2010
Ronald L. Rivest ; USENIX Security Symposium 2002

Papers for Alexandra Boldyreva, Georgia Institute of Technology
Alexandra Boldyreva ; ACM Conference on Computer and Communications Security 2007
Alexandra Boldyreva ; ACM Conference on Computer and Communications Security 2008
Alexandra Boldyreva ; ACM Conference on Computer and Communications Security 2012
Alexandra Boldyreva ; ISCA 2005
Alexandra Boldyreva ; IEEE Symposium on Security and Privacy 2015
Alexandra Boldyreva ; IEEE Symposium on Security and Privacy 2007


Papers for Adam Finkelstein, Princeton University
Adam Finkelstein ; ACM Trans. Graph. 2008
Adam Finkelstein ; ACM Trans. Graph. 2009
Adam Finkelstein ; ACM Trans. Graph. 2008
Adam Finkelstein ; ACM Trans. Graph. 2015
Adam Finkelstein ; ACM Trans. Graph. 2008
Adam Finkelstein ; ACM Trans. Graph. 2012
Adam Finkelstein ; ACM Trans. Graph. 2013
Adam Finkelstein ; ACM Trans. Graph. 2003
Adam Finkelstein ; ACM Trans. Graph. 2005
Adam Finkelstein ; ACM Trans. Graph. 2007
Adam Finkelstein ; ACM Trans. Graph. 2007
Adam Finkelstein ; ACM Trans. Graph. 2009
Adam Finkelstein ; ACM Trans. Graph. 2002
Adam Finkelstein ; ACM Trans. Graph. 2011
Adam Finkelstein ; ACM Trans. Graph. 2010
Adam Finkelstein ; ACM Trans. Graph. 2002
Adam Finkelstein ; ACM Trans. Graph. 2013
Adam Finkelstein ; ACM Trans. Graph. 2003
Adam Finkelstein ; ACM Trans. Graph. 2014
Adam Finkelstein ; WWW 2010
Adam Finkelstein ; SIGGRAPH 2001
Adam Finkelstein ; SIGGRAPH 2000
Adam Finkelstein ; SIGGRAPH 2000
Adam Finkelstein ; SIGGRAPH 2000
Adam Finkelstein ; SIGGRAPH 2002
Adam Finkelstein ; IEEE Symposium on Security and Privacy 2009

Papers for Kostas E. Bekris, Rutgers - State University of New Jersey - New Brunswick
Kostas E. Bekris ; AAAI 2011
Kostas E. Bekris ; CHI 2012
Kostas E. Bekris ; IJCAI 2011


Papers for Christopher Re, Stanford University
Christopher Re ; PVLDB 2013
Christopher Re ; PVLDB 2013
Christopher Re ; PVLDB 2014
Christopher Re ; SIGMOD Conference 2015
Christopher Re ; VLDB 2007
Christopher Re ; PODS 2014
Christopher Re ; NIPS 2011
Christopher Re ; NIPS 2012
Christopher Re ; NIPS 2013
Christopher Re ; ICML 2015


Papers for Emmett Witchel, University of Texas - Austin
Emmett Witchel ; ACM Conference on Computer and Communications Security 2007
Emmett Witchel ; OSDI 2014
Emmett Witchel ; OSDI 2012
Emmett Witchel ; MICRO 2001
Emmett Witchel ; MICRO 2008
Emmett Witchel ; ISCA 2007
Emmett Witchel ; SOSP 2007
Emmett Witchel ; SOSP 2005
Emmett Witchel ; SOSP 2009
Emmett Witchel ; SOSP 2011
Emmett Witchel ; IEEE Symposium on Security and Privacy 2013
Emmett Witchel ; USENIX Security Symposium 2011
Emmett Witchel ; PLDI 2009
Emmett Witchel ; PLDI 2007
Emmett Witchel ; PLDI 2005
Emmett Witchel ; ASPLOS 2013
Emmett Witchel ; ASPLOS 2011
Emmett Witchel ; ASPLOS 2002
Emmett Witchel ; ASPLOS 2009
Emmett Witchel ; ASPLOS 2013
Emmett Witchel ; IJCAI 2007

Papers for Mark Riedl, Georgia Institute of Technology
Mark Riedl ; AAAI 2012
Mark Riedl ; AAAI 2013
Mark Riedl ; AAAI 2014
Mark Riedl ; CHI 2013

Papers for S. V. N. Vishwanathan, Purdue University
S. V. N. Vishwanathan ; PVLDB 2014
S. V. N. Vishwanathan ; WWW 2015
S. V. N. Vishwanathan ; SODA 2011
S. V. N. Vishwanathan ; KDD 2012
S. V. N. Vishwanathan ; KDD 2015
S. V. N. Vishwanathan ; KDD 2007
S. V. N. Vishwanathan ; CHI 2014
S. V. N. Vishwanathan ; NIPS 2006
S. V. N. Vishwanathan ; NIPS 2010
S. V. N. Vishwanathan ; NIPS 2014
S. V. N. Vishwanathan ; NIPS 2006
S. V. N. Vishwanathan ; NIPS 2010
S. V. N. Vishwanathan ; NIPS 2010
S. V. N. Vishwanathan ; NIPS 2004
S. V. N. Vishwanathan ; NIPS 2002
S. V. N. Vishwanathan ; NIPS 2011
S. V. N. Vishwanathan ; NIPS 2006
S. V. N. Vishwanathan ; NIPS 2015
S. V. N. Vishwanathan ; NIPS 2007
S. V. N. Vishwanathan ; NIPS 2005
S. V. N. Vishwanathan ; NIPS 2010
S. V. N. Vishwanathan ; ICML 2010
S. V. N. Vishwanathan ; ICML 2012
S. V. N. Vishwanathan ; ICML 2008
S. V. N. Vishwanathan ; ICML 2007
S. V. N. Vishwanathan ; ICML 2003
S. V. N. Vishwanathan ; ICML 2006
S. V. N. Vishwanathan ; ICML 2006
S. V. N. Vishwanathan ; ICML 2007
S. V. N. Vishwanathan ; ICML 2009

Papers for Mary W. Hall, University of Utah
Mary W. Hall ; POPL 2011
Mary W. Hall ; PLDI 2015
Mary W. Hall ; PLDI 2002


Papers for Angelos D. Keromytis, Columbia University
Angelos D. Keromytis ; ACM Conference on Computer and Communications Security 2015
Angelos D. Keromytis ; ACM Conference on Computer and Communications Security 2000
Angelos D. Keromytis ; ACM Conference on Computer and Communications Security 2005
Angelos D. Keromytis ; ACM Conference on Computer and Communications Security 2015
Angelos D. Keromytis ; ACM Conference on Computer and Communications Security 2012
Angelos D. Keromytis ; ACM Conference on Computer and Communications Security 2013
Angelos D. Keromytis ; ACM Conference on Computer and Communications Security 2013
Angelos D. Keromytis ; ACM Conference on Computer and Communications Security 2014
Angelos D. Keromytis ; ACM Conference on Computer and Communications Security 2000
Angelos D. Keromytis ; ACM Conference on Computer and Communications Security 2003
Angelos D. Keromytis ; ACM Conference on Computer and Communications Security 2003
Angelos D. Keromytis ; ACM Conference on Computer and Communications Security 2007
Angelos D. Keromytis ; ACM Conference on Computer and Communications Security 2002
Angelos D. Keromytis ; ACM Conference on Computer and Communications Security 2004
Angelos D. Keromytis ; INFOCOM 2005
Angelos D. Keromytis ; IEEE Symposium on Security and Privacy 2008
Angelos D. Keromytis ; IEEE Symposium on Security and Privacy 2012
Angelos D. Keromytis ; IEEE Symposium on Security and Privacy 2007
Angelos D. Keromytis ; IEEE Symposium on Security and Privacy 2014
Angelos D. Keromytis ; USENIX Security Symposium 2012
Angelos D. Keromytis ; USENIX Security Symposium 2012
Angelos D. Keromytis ; SIGCOMM 2002
Angelos D. Keromytis ; ASPLOS 2009


Papers for Takeo Kanade, Carnegie Mellon University
Takeo Kanade ; ACM Trans. Graph. 2010
Takeo Kanade ; ACM Trans. Graph. 2005
Takeo Kanade ; NIPS 2010
Takeo Kanade ; NIPS 2008
Takeo Kanade ; ICML 2005
Takeo Kanade ; ICML 2006

Papers for Andrea C. Arpaci-Dusseau, University of Wisconsin - Madison
Andrea C. Arpaci-Dusseau ; OSDI 2014
Andrea C. Arpaci-Dusseau ; OSDI 2004
Andrea C. Arpaci-Dusseau ; OSDI 2008
Andrea C. Arpaci-Dusseau ; OSDI 2014
Andrea C. Arpaci-Dusseau ; OSDI 2004
Andrea C. Arpaci-Dusseau ; OSDI 2008
Andrea C. Arpaci-Dusseau ; ISCA 2004
Andrea C. Arpaci-Dusseau ; ISCA 2005
Andrea C. Arpaci-Dusseau ; SOSP 2013
Andrea C. Arpaci-Dusseau ; SOSP 2013
Andrea C. Arpaci-Dusseau ; SOSP 2011
Andrea C. Arpaci-Dusseau ; SOSP 2007
Andrea C. Arpaci-Dusseau ; SOSP 2001
Andrea C. Arpaci-Dusseau ; SOSP 2015
Andrea C. Arpaci-Dusseau ; SOSP 2005
Andrea C. Arpaci-Dusseau ; SOSP 2003
Andrea C. Arpaci-Dusseau ; PLDI 2009
Andrea C. Arpaci-Dusseau ; ASPLOS 2002
Andrea C. Arpaci-Dusseau ; ASPLOS 2006
Andrea C. Arpaci-Dusseau ; ASPLOS 2004

Papers for Robert Kraut, Carnegie Mellon University
Robert Kraut ; CHI 2008
Robert Kraut ; CHI 2012
Robert Kraut ; CHI 2011
Robert Kraut ; CHI 2012
Robert Kraut ; CHI 2011

Papers for R. Sekar, State University of New York - Stony Brook
R. Sekar ; ACM Conference on Computer and Communications Security 2005
R. Sekar ; ACM Conference on Computer and Communications Security 2002
R. Sekar ; OSDI 2014
R. Sekar ; SOSP 2003
R. Sekar ; IEEE Symposium on Security and Privacy 2001
R. Sekar ; IEEE Symposium on Security and Privacy 2006
R. Sekar ; IEEE Symposium on Security and Privacy 2008
R. Sekar ; SIGSOFT FSE 2004


Papers for Sam Tobin-Hochstadt, Indiana University
Sam Tobin-Hochstadt ; POPL 2012
Sam Tobin-Hochstadt ; POPL 2008
Sam Tobin-Hochstadt ; PLDI 2014
Sam Tobin-Hochstadt ; PLDI 2011
Sam Tobin-Hochstadt ; OOPSLA 2012
Sam Tobin-Hochstadt ; OOPSLA 2012
Sam Tobin-Hochstadt ; OOPSLA 2012
Sam Tobin-Hochstadt ; OOPSLA 2012



Papers for Tom Yeh, University of Colorado Boulder
Tom Yeh ; WWW 2011
Tom Yeh ; WWW 2012
Tom Yeh ; SIGIR 2009
Tom Yeh ; CHI 2010
Tom Yeh ; CHI 2015
Tom Yeh ; CHI 2013
Tom Yeh ; ICSE 2013

Papers for Asuman E. Ozdaglar, Massachusetts Institute of Technology
Asuman E. Ozdaglar ; INFOCOM 2006
Asuman E. Ozdaglar ; INFOCOM 2007
Asuman E. Ozdaglar ; INFOCOM 2009
Asuman E. Ozdaglar ; INFOCOM 2010
Asuman E. Ozdaglar ; NIPS 2013

Papers for John Kubiatowicz, University of California - Berkeley
John Kubiatowicz ; HPCA 2004
John Kubiatowicz ; ACM Conference on Computer and Communications Security 2013
John Kubiatowicz ; PODC 2004
John Kubiatowicz ; PODC 2004
John Kubiatowicz ; INFOCOM 2002
John Kubiatowicz ; INFOCOM 2004
John Kubiatowicz ; ISCA 2008
John Kubiatowicz ; ISCA 2003
John Kubiatowicz ; ISCA 2009
John Kubiatowicz ; ISCA 2006
John Kubiatowicz ; SOSP 2007
John Kubiatowicz ; SODA 2004
John Kubiatowicz ; SIGCOMM 2005
John Kubiatowicz ; ASPLOS 2000




Papers for Chris North, Virginia Polytechnic Institute and State University
Chris North ; CHI 2012
Chris North ; CHI 2010
Chris North ; CHI 2011
Chris North ; CHI 2007
Chris North ; CHI 2007

Papers for David M. Blei, Princeton University
David M. Blei ; KDD 2011
David M. Blei ; KDD 2009
David M. Blei ; KDD 2015
David M. Blei ; SIGIR 2003
David M. Blei ; SIGIR 2001
David M. Blei ; NIPS 2007
David M. Blei ; NIPS 2009
David M. Blei ; NIPS 2009
David M. Blei ; NIPS 2012
David M. Blei ; NIPS 2005
David M. Blei ; NIPS 2008
David M. Blei ; NIPS 2012
David M. Blei ; NIPS 2001
David M. Blei ; NIPS 2014
David M. Blei ; NIPS 2013
David M. Blei ; NIPS 2009
David M. Blei ; NIPS 2015
David M. Blei ; NIPS 2008
David M. Blei ; NIPS 2010
David M. Blei ; NIPS 2012
David M. Blei ; NIPS 2014
David M. Blei ; NIPS 2008
David M. Blei ; NIPS 2011
David M. Blei ; NIPS 2004
David M. Blei ; NIPS 2015
David M. Blei ; NIPS 2015
David M. Blei ; NIPS 2010
David M. Blei ; NIPS 2009
David M. Blei ; NIPS 2014
David M. Blei ; NIPS 2013
David M. Blei ; NIPS 2004
David M. Blei ; ICML 2010
David M. Blei ; ICML 2006
David M. Blei ; ICML 2012
David M. Blei ; ICML 2007
David M. Blei ; ICML 2012
David M. Blei ; ICML 2012
David M. Blei ; ICML 2004
David M. Blei ; ICML 2011
David M. Blei ; ICML 2010
David M. Blei ; ICML 2010
David M. Blei ; ICML 2011
David M. Blei ; ICML 2010


Papers for Hongyuan Zha, Georgia Institute of Technology
Hongyuan Zha ; AAAI 2015
Hongyuan Zha ; AAAI 2015
Hongyuan Zha ; AAAI 2015
Hongyuan Zha ; AAAI 2014
Hongyuan Zha ; AAAI 2015
Hongyuan Zha ; AAAI 2015
Hongyuan Zha ; WWW 2011
Hongyuan Zha ; WWW 2010
Hongyuan Zha ; WWW 2009
Hongyuan Zha ; WWW 2008
Hongyuan Zha ; WWW 2006
Hongyuan Zha ; WWW 2009
Hongyuan Zha ; WWW 2010
Hongyuan Zha ; WWW 2009
Hongyuan Zha ; WWW 2011
Hongyuan Zha ; WWW 2008
Hongyuan Zha ; WWW 2014
Hongyuan Zha ; KDD 2014
Hongyuan Zha ; KDD 2012
Hongyuan Zha ; KDD 2001
Hongyuan Zha ; SIGIR 2009
Hongyuan Zha ; SIGIR 2007
Hongyuan Zha ; SIGIR 2012
Hongyuan Zha ; SIGIR 2008
Hongyuan Zha ; SIGIR 2011
Hongyuan Zha ; SIGIR 2002
Hongyuan Zha ; SIGIR 2007
Hongyuan Zha ; SIGIR 2011
Hongyuan Zha ; SIGIR 2008
Hongyuan Zha ; SIGIR 2002
Hongyuan Zha ; SIGIR 2006
Hongyuan Zha ; SIGIR 2002
Hongyuan Zha ; SIGIR 2003
Hongyuan Zha ; SIGIR 2015
Hongyuan Zha ; SIGIR 2003
Hongyuan Zha ; NIPS 2005
Hongyuan Zha ; NIPS 2008
Hongyuan Zha ; NIPS 2001
Hongyuan Zha ; NIPS 2009
Hongyuan Zha ; NIPS 2013
Hongyuan Zha ; NIPS 2015
Hongyuan Zha ; NIPS 2004
Hongyuan Zha ; NIPS 2014
Hongyuan Zha ; NIPS 2007
Hongyuan Zha ; ICML 2006
Hongyuan Zha ; ICML 2003
Hongyuan Zha ; ICML 2006
Hongyuan Zha ; ICML 2005
Hongyuan Zha ; IJCAI 2007
Hongyuan Zha ; IJCAI 2015
Hongyuan Zha ; IJCAI 2015
Hongyuan Zha ; IJCAI 2013
Hongyuan Zha ; IJCAI 2015

Papers for Sriram Sankaranarayanan, University of Colorado Boulder
Sriram Sankaranarayanan ; POPL 2004
Sriram Sankaranarayanan ; POPL 2014
Sriram Sankaranarayanan ; POPL 2010
Sriram Sankaranarayanan ; CAV 2009
Sriram Sankaranarayanan ; CAV 2007
Sriram Sankaranarayanan ; CAV 2012
Sriram Sankaranarayanan ; CAV 2014
Sriram Sankaranarayanan ; CAV 2013
Sriram Sankaranarayanan ; CAV 2013
Sriram Sankaranarayanan ; CAV 2011
Sriram Sankaranarayanan ; CAV 2003
Sriram Sankaranarayanan ; PLDI 2013
Sriram Sankaranarayanan ; ICSE 2013
Sriram Sankaranarayanan ; ICSE 2008
Sriram Sankaranarayanan ; LICS 2013
Sriram Sankaranarayanan ; ESEC/SIGSOFT FSE 2007

Papers for Tevfik Bultan, University of California - Santa Barbara
Tevfik Bultan ; POPL 2012
Tevfik Bultan ; CAV 2004
Tevfik Bultan ; CAV 2004
Tevfik Bultan ; CAV 2005
Tevfik Bultan ; CAV 2003
Tevfik Bultan ; CAV 2000
Tevfik Bultan ; WWW 2011
Tevfik Bultan ; WWW 2003
Tevfik Bultan ; WWW 2005
Tevfik Bultan ; WWW 2004
Tevfik Bultan ; ICSE 2012
Tevfik Bultan ; ICSE 2011
Tevfik Bultan ; ICSE 2000
Tevfik Bultan ; ICSE 2014
Tevfik Bultan ; ESEC/SIGSOFT FSE 2015
Tevfik Bultan ; SIGSOFT FSE 2010
Tevfik Bultan ; ESEC/SIGSOFT FSE 2007
Tevfik Bultan ; SIGSOFT FSE 2008

Papers for Barzan Mozafari, University of Michigan
Barzan Mozafari ; PVLDB 2015
Barzan Mozafari ; PVLDB 2015
Barzan Mozafari ; PVLDB 2012
Barzan Mozafari ; PVLDB 2009
Barzan Mozafari ; PVLDB 2010
Barzan Mozafari ; PVLDB 2014
Barzan Mozafari ; SIGMOD Conference 2014
Barzan Mozafari ; SIGMOD Conference 2012
Barzan Mozafari ; SIGMOD Conference 2014
Barzan Mozafari ; SIGMOD Conference 2014
Barzan Mozafari ; SIGMOD Conference 2010
Barzan Mozafari ; SIGMOD Conference 2013
Barzan Mozafari ; SIGMOD Conference 2015

Papers for Ravi Ramamoorthi, University of California - Berkeley
Ravi Ramamoorthi ; ACM Trans. Graph. 2015
Ravi Ramamoorthi ; ACM Trans. Graph. 2013
Ravi Ramamoorthi ; ACM Trans. Graph. 2010
Ravi Ramamoorthi ; ACM Trans. Graph. 2015
Ravi Ramamoorthi ; ACM Trans. Graph. 2006
Ravi Ramamoorthi ; ACM Trans. Graph. 2004
Ravi Ramamoorthi ; ACM Trans. Graph. 2013
Ravi Ramamoorthi ; ACM Trans. Graph. 2012
Ravi Ramamoorthi ; ACM Trans. Graph. 2008
Ravi Ramamoorthi ; ACM Trans. Graph. 2005
Ravi Ramamoorthi ; ACM Trans. Graph. 2006
Ravi Ramamoorthi ; ACM Trans. Graph. 2014
